20250101,141300,94259.46,94265.3,94249.15,94265.29,5.10464,0
20250101,141400,94265.29,94265.3,94236.01,94245.19,5.47241,0
20250101,141500,94245.18,94266.82,94136.35,94190.99,18.4298,0
20250101,141600,94191,94225.94,94174.5,94225.54,9.29466,0
20250101,141700,94225.54,94295.85,94217.58,94284.37,12.2143,0
20250101,141800,94284.01,94288.41,94192,94192,10.50465,0
20250101,141900,94192,94217,94168.47,94168.47,7.98514,0
20250101,142000,94168.47,94204.81,94168.31,94195.85,1.74273,0
20250101,142100,94195.85,94195.86,94150,94188.01,6.88971,0
20250101,142200,94188.01,94201.09,94184.79,94184.79,5.91786,0
20250101,142300,94184.79,94203.36,94177.74,94192.86,3.86368,0
20250101,142400,94192.86,94192.87,94150,94170.94,15.0296,0
20250101,142500,94170.94,94170.94,94074.44,94074.45,17.71577,0
20250101,142600,94074.44,94074.44,93973.45,94019.32,9.29316,0
20250101,142700,94019.33,94049.5,94019.33,94039.45,9.52874,0
20250101,142800,94039.46,94056,94000,94000.01,9.15308,0
20250101,142900,94000,94000.01,93883.66,93919.99,19.04959,0
20250101,143000,93919.99,93920,93743.44,93743.45,13.7704,0
20250101,143100,93743.44,93809.45,93696.08,93809.45,13.01529,0
20250101,143200,93809.45,93837.63,93734.18,93786.69,13.9911,0
20250101,143300,93786.68,93786.69,93671.48,93739.99,23.3063,0
20250101,143400,93740,93848.49,93736.47,93789.51,13.159,0
20250101,143500,93789.51,94024.82,93789.5,93993.85,24.88283,0
20250101,143600,93993.86,94140,93993.85,94125.74,18.88233,0
20250101,143700,94125.73,94134.91,94048.95,94048.96,9.037,0
20250101,143800,94048.95,94066.37,94046.49,94060.64,7.244,0
20250101,143900,94060.64,94070.54,94059.37,94063.97,4.48167,0
20250101,144000,94063.96,94100,94027.05,94027.05,9.55546,0
20250101,144100,94027.05,94084.07,94020,94060.9,14.42359,0
20250101,144200,94060.89,94080.68,94060.89,94069.78,5.17121,0
20250101,144300,94069.78,94069.79,93996.39,94012.42,22.88201,0
20250101,144400,94012.42,94012.42,93956,93976.51,9.18241,0
20250101,144500,93976.52,93976.52,93914.46,93961.95,6.45487,0
20250101,144600,93961.94,93998.07,93961.94,93998.06,3.82001,0
20250101,144700,93998.07,94217,93998.06,94183.32,15.88129,0
20250101,144800,94183.33,94225.58,94133.29,94133.29,15.6126,0
20250101,144900,94133.29,94165.83,94126.42,94127.91,24.85077,0
20250101,145000,94127.91,94185.28,94127.91,94183.44,8.56743,0
20250101,145100,94183.45,94184.67,94138.65,94183.68,30.54519,0
20250101,145200,94183.68,94183.68,94134.14,94139.52,4.66446,0
20250101,145300,94139.51,94139.52,94104.05,94104.06,2.37067,0
20250101,145400,94104.06,94127.67,94104.05,94121.99,6.30224,0
20250101,145500,94121.99,94148.98,94112.55,94145.25,3.25161,0
20250101,145600,94145.24,94180.75,94144.72,94180.74,2.81683,0
20250101,145700,94180.75,94183.68,94166.81,94180.29,3.63489,0
20250101,145800,94180.29,94180.29,94151.91,94176.76,7.91153,0
20250101,145900,94176.75,94176.76,94162.4,94175.89,6.05236,0
20250101,150000,94175.89,94175.9,94136.37,94136.37,4.87465,0
